span,V2ax_re,V2tang_re,T2_re,P2_re,rho2_re,s2_re,Y_tot_rotor_re
0.5845845845845846,416.1950391216792,0.0,1431.839905017451,17.54514350216543,4.268283306852539,1.203468874819743,0.06878400798672121
0.5855855855855856,416.1947294865035,0.0,1431.9109122617058,17.54515090006139,4.268073445942711,1.203532780231958,0.06881745038553154
0.5865865865865866,416.1944191431301,0.0,1431.982010280584,17.545155107436425,4.267862559206934,1.2035968165188642,0.06885157183192113
0.5875875875875876,416.1941080935095,0.0,1432.053200150953,17.54515607705981,4.267650632140623,1.2036609854122442,0.06888638305738554
0.5885885885885885,416.19379633960983,0.0,1432.1244829658638,17.545153761093864,4.267437650047259,1.2037252886682257,0.06892189495860179
0.5895895895895896,416.19348388341706,0.0,1432.1958598346598,17.54514811109374,4.267223598038097,1.2037897280673782,0.06895811859877266
0.5905905905905906,416.1931707269348,0.0,1432.267331883103,17.545139078007395,4.26700846103185,1.203854305414825,0.06899506520898258
0.5915915915915916,416.1928568721846,0.0,1432.3389002534805,17.545126612175633,4.266792223754471,1.203919022540336,0.06903274618956572
0.5925925925925926,416.19254232120556,0.0,1432.4105661047292,17.54511066333228,4.2665748707388955,1.203983881298436,0.0690711731114855
0.5935935935935935,416.1922270760548,0.0,1432.48233061255,17.545091180604373,4.266356386324834,1.204048883568498,0.06911035771772568
0.5945945945945946,416.191911138807,0.0,1432.5541949695269,17.5450681125126,4.266136754658602,1.2041140312548446,0.06915031192469291
0.5955955955955956,416.1915945115545,0.0,1432.6261603852492,17.545041406971816,4.26591595969296,1.2041793262868448,0.06919104782363043
0.5965965965965966,416.1912771964077,0.0,1432.6982280864245,17.545011011291624,4.265693985187011,1.2042447706190038,0.06923257768204291
0.5975975975975976,416.1909591954946,0.0,1432.7703993170076,17.544976872177074,4.265470814706059,1.2043103662310648,0.06927491394513219
0.5985985985985985,416.190640510961,0.0,1432.8426753383105,17.544938935729718,4.265246431621628,1.204376115128091,0.06931806923724373
0.5995995995995996,416.1903211449703,0.0,1432.9150574291327,17.544897147448367,4.265020819111343,1.2044420193405623,0.06936205636332372
0.6006006006006006,416.19000109970386,0.0,1432.9875468858759,17.544851452230485,4.264793960159014,1.2045080809244588,0.06940688831038642
0.6016016016016016,416.1896803773607,0.0,1433.0601450226693,17.544801794373203,4.26456583755459,1.2045743019613502,0.06945257824899188
0.6026026026026026,416.18935898015764,0.0,1433.132853171487,17.544748117575022,4.2643364338943215,1.2046406845584747,0.06949913953473344
0.6036036036036035,416.1890369103292,0.0,1433.2056726822773,17.544690364937214,4.264105731580797,1.2047072308488256,0.0695465857097352
0.6046046046046046,416.1887141701278,0.0,1433.2786049230747,17.54462847896559,4.263873712823128,1.2047739429912252,0.06959493050415888
0.6056056056056056,416.18839076182337,0.0,1433.351651280131,17.544562401572385,4.263640359637114,1.2048408231704058,0.06964418783772014
0.6066066066066066,416.1880666877039,0.0,1433.4248131580343,17.544492074078196,4.263405653845447,1.2049078735970835,0.06969437182121388
0.6076076076076076,416.1877419500749,0.0,1433.4980919798304,17.544417437214403,4.263169577078027,1.204975096508027,0.06974549675804846
0.6086086086086087,416.1874165512597,0.0,1433.5714891871457,17.544338431125286,4.262932110772207,1.205042494166129,0.06979757714578841
0.6096096096096096,416.18709049359944,0.0,1433.6450062403114,17.54425499537064,4.262693236173155,1.2051100688604721,0.06985062767770552
0.6106106106106106,416.18676377945303,0.0,1433.7186446184844,17.5441670689285,4.262452934334248,1.2051778229063932,0.06990466324433789
0.6116116116116116,416.1864364111971,0.0,1433.792405819769,17.544074590197933,4.262211186117483,1.205245758645542,0.06995969893505671
0.6126126126126126,416.186108391226,0.0,1433.8662913613405,17.543977497002214,4.261967972193981,1.2053138784459403,0.07001575003964051
0.6136136136136137,416.18577972195186,0.0,1433.940302779566,17.543875726591885,4.261723273044463,1.2053821847020356,0.07007283204985637
0.6146146146146146,416.18545040580466,0.0,1434.014441630124,17.543769215648236,4.261477068959847,1.20545067983475,0.0701309606610479
0.6156156156156156,416.18512044523203,0.0,1434.08870948813,17.543657900286917,4.261229340041841,1.205519366291532,0.07019015177372975
0.6166166166166166,416.1847898426994,0.0,1434.163107948254,17.543541716061753,4.2609800662036275,1.205588246546398,0.07025042149518791
0.6176176176176176,416.18445860068994,0.0,1434.2376386248402,17.54342059796874,4.260729227170578,1.205657323099972,0.0703117861410858
0.6186186186186187,416.18412672170456,0.0,1434.3123031520288,17.543294480450015,4.260476802480955,1.2057265984795253,0.07037426223707557
