span,V1ax_re,V1tang_re,T1_re,P1_re,rho1_re,s1_re,Y_tot_stator_re
0.7907907907907907,332.81677635125124,618.8925994663618,1508.7706819425744,22.822534549299245,5.2690389869527205,1.1955449419633046,0.05961787109298745
0.7917917917917918,332.81665723783465,618.9074440691772,1508.763596796686,22.819031470243786,5.268254970605695,1.1955829475407134,0.05994276472966644
0.7927927927927928,332.8165381921399,618.9223334884338,1508.7564899788456,22.81551007449687,5.267466793743037,1.1956211717860525,0.0602695566601001
0.7937937937937938,332.81641921798206,618.9372676863226,1508.7493615046444,22.81197049974234,5.266674488005085,1.1956596130884882,0.06059823353740827
0.7947947947947948,332.8163003191886,618.9522466250766,1508.7422113896475,22.80841288760139,5.265878085941575,1.1956982697871463,0.06092878158213552
0.7957957957957957,332.816181499599,618.9672702669716,1508.7350396493928,22.804837383641658,5.265077621013774,1.195737140170945,0.06126118658049184
0.7967967967967968,332.81606276306525,618.982338574326,1508.7278462993925,22.80124413738554,5.264273127596414,1.1957762224784374,0.06159543388268645
0.7977977977977978,332.8159441134517,618.9974515095,1508.7206313551324,22.79763330231732,5.2634646409793735,1.195815514897668,0.061931508401355986
0.7987987987987988,332.81582555463456,619.0126090348966,1508.7133948320716,22.794005035889455,5.26265219736916,1.195855015566038,0.06226939461008891
0.7997997997997998,332.81570709050294,619.0278111129606,1508.7061367456433,22.79035949952789,5.261835833890149,1.1958947225701855,0.06260907654204703
0.8008008008008007,332.8155887249576,619.0430577061794,1508.6988571112545,22.786696858636365,5.261015588585623,1.195934633945874,0.06295053778868627
0.8018018018018018,332.81547046191207,619.058348777082,1508.6915559442855,22.783017282599637,5.260191500418532,1.1959747476778975,0.06329376149857738
0.8028028028028028,332.8153523052919,619.0736842882395,1508.6842332600909,22.779320944785756,5.25936360927205,1.1960150616999925,0.06363873037632854
0.8038038038038038,332.8152342590349,619.0890642022658,1508.6768890739993,22.775608022547498,5.258531955949937,1.1960555738947671,0.0639854266816112
0.8048048048048048,332.81511632709146,619.1044884818155,1508.6695234013132,22.771878697222295,5.257696582176543,1.196096282093641,0.06433383222828994
0.8058058058058059,332.8149985134238,619.1199570895861,1508.6621362573082,22.768133154131622,5.256857530596707,1.1961371840767958,0.06468392838365838
0.8068068068068068,332.81488082200684,619.1354699883161,1508.6547276572353,22.764371582579134,5.256014844775346,1.1961782775731429,0.06503569606778199
0.8078078078078078,332.8147632568275,619.1510271407865,1508.6472976163186,22.760594175847697,5.255168569196802,1.1962195602602992,0.06538911575294941
0.8088088088088088,332.81464582188516,619.1666285098192,1508.6398461497565,22.756801131195374,5.254318749263941,1.196261029764579,0.0657441674632331
0.8098098098098098,332.81452852119133,619.1822740582786,1508.6323732727217,22.752992649850516,5.253465431297055,1.1963026836609991,0.06610083077416096
0.8108108108108109,332.81441135877,619.1979637490699,1508.6248790003608,22.749168937005546,5.252608662532453,1.196344519473295,0.06645908481249993
0.8118118118118118,332.8142943386571,619.2136975451402,1508.6173633477947,22.745330201809765,5.251748491120828,1.1963865346739517,0.06681890825615261
0.8128128128128128,332.81417746490126,619.2294754094783,1508.6098263301187,22.741476657361112,5.2508849661253825,1.1964287266842497,0.06718027933416847
