span,V1tang_re,V1ax_re,T1t_re,T1_re,P1_re,rho1_re,secondary_loss,distributed_Y_other_stator
0.06006006006006006,623.1143615190754,332.0411836014055,1700.0,1506.9397728020099,23.260239083187848,5.376616421797866,0.9208776554874344,0.0190104941599517
0.06106106106106106,623.0826891894667,332.0411836014055,1700.0,1506.9550581196038,23.261300165905748,5.376807153142508,0.9183426709515319,0.0190104941599517
0.062062062062062065,623.051106189649,332.0411836014055,1700.0,1506.9702995522573,23.262358239679035,5.376997341698103,0.9157738092553493,0.0190104941599517
0.06306306306306306,623.0196124247923,332.0411836014055,1700.0,1506.9854971522857,23.263413307817334,5.377186988076066,0.9131714389776289,0.0190104941599517
0.06406406406406406,622.9882078002006,332.0411836014055,1700.0,1507.0006509719124,23.264465373625328,5.377376092886847,0.9105359326615781,0.0190104941599517
0.06506506506506507,622.9568922213119,332.0411836014055,1700.0,1507.0157610632675,23.26551444040263,5.377564656739916,0.9078676667261681,0.0190104941599517
0.06606606606606606,622.9256655936978,332.0411836014055,1700.0,1507.0308274783904,23.266560511443984,5.377752680243796,0.9051670213767251,0.0190104941599517
0.06706706706706707,622.8945278230635,332.0411836014055,1700.0,1507.045850269227,23.267603590039055,5.377940164006022,0.9024343805148485,0.0190104941599517
0.06806806806806806,622.8634788152473,332.0411836014055,1700.0,1507.0608294876329,23.268643679472625,5.378127108633183,0.8996701316476851,0.0190104941599517
0.06906906906906907,622.8325184762201,332.0411836014055,1700.0,1507.0757651853712,23.269680783024487,5.378313514730898,0.8968746657965894,0.0190104941599517
0.07007007007007007,622.8016467120866,332.0411836014055,1700.0,1507.0906574141138,23.270714903969477,5.378499382903826,0.8940483774051976,0.0190104941599517
0.07107107107107107,622.7708634290832,332.0411836014055,1700.0,1507.1055062254418,23.271746045577537,5.378684713755674,0.8911916642469493,0.0190104941599517
0.07207207207207207,622.7401685335786,332.0411836014055,1700.0,1507.1203116708455,23.27277421111366,5.3788695078891875,0.888304927332084,0.0190104941599517
0.07307307307307308,622.7095619320742,332.0411836014055,1700.0,1507.1350738017236,23.273799403837916,5.3790537659061615,0.8853885708141447,0.0190104941599517
0.07407407407407407,622.6790435312026,332.0411836014055,1700.0,1507.1497926693846,23.274821627005444,5.379237488407429,0.8824430018960183,0.0190104941599517
0.07507507507507508,622.648613237728,332.0411836014055,1700.0,1507.1644683250474,23.27584088386657,5.379420675992891,0.8794686307355422,0.0190104941599517
0.07607607607607608,622.6182709585465,332.0411836014055,1700.0,1507.1791008198395,23.276857177666628,5.379603329261481,0.87646587035071,0.0190104941599517
0.07707707707707707,622.5880166006848,332.0411836014055,1700.0,1507.1936902047992,23.277870511646128,5.379785448811196,0.8734351365245043,0.0190104941599517
0.07807807807807808,622.5578500713008,332.0411836014055,1700.0,1507.2082365308747,23.278880889040686,5.379967035239084,0.87037684770939,0.0190104941599517
0.07907907907907907,622.5277712776827,332.0411836014055,1700.0,1507.222739848925,23.27988831308107,5.380148089141253,0.8672914249314935,0.0190104941599517
0.08008008008008008,622.4977801272499,332.0411836014055,1700.0,1507.2372002097186,23.28089278699318,5.380328611112867,0.864179291694507,0.0190104941599517
0.08108108108108109,622.4678765275512,332.0411836014055,1700.0,1507.2516176639358,23.281894313998038,5.380508601748143,0.8610408738833378,0.0190104941599517
0.08208208208208208,622.4380603862658,332.0411836014055,1700.0,1507.2659922621676,23.282892897311896,5.380688061640376,0.8578765996675422,0.0190104941599517
0.08308308308308308,622.4083316112026,332.0411836014055,1700.0,1507.280324054916,23.283888540146112,5.380866991381907,0.8546868994045697,0.0190104941599517
0.08408408408408408,622.3786901102999,332.0411836014055,1700.0,1507.2946130925943,23.284881245707258,5.381045391564156,0.8514722055428483,0.0190104941599517
0.08508508508508508,622.3491357916255,332.0411836014055,1700.0,1507.3088594255273,23.285871017197067,5.381223262777601,0.8482329525247426,0.0190104941599517
0.08608608608608609,622.319668563376,332.0411836014055,1700.0,1507.3230631039517,23.286857857812503,5.381400605611795,0.8449695766894144,0.0190104941599517
0.08708708708708708,622.2902883338774,332.0411836014055,1700.0,1507.3372241780157,23.287841770745707,5.381577420655361,0.8416825161756148,0.0190104941599517
0.08808808808808809,622.2609950115833,332.0411836014055,1700.0,1507.3513426977804,23.288822759184054,5.381753708495994,0.8383722108244398,0.0190104941599517
0.0890890890890891,622.2317885050771,332.0411836014055,1700.0,1507.365418713218,23.289800826310113,5.38192946972046,0.8350391020820779,0.0190104941599517
0.09009009009009009,622.2026687230689,332.0411836014055,1700.0,1507.3794522742141,23.29077597530171,5.382104704914606,0.8316836329025795,0.0190104941599517
0.09109109109109109,622.173635574398,332.0411836014055,1700.0,1507.393443430566,23.29174820933186,5.382279414663348,0.8283062476506796,0.0190104941599517
0.0920920920920921,622.1446889680307,332.0411836014055,1700.0,1507.4073922319849,23.292717531568897,5.382453599550693,0.8249073920047002,0.0190104941599517
0.09309309309309309,622.1158288130606,332.0411836014055,1700.0,1507.4212987280941,23.29368394517637,5.3826272601597225,0.8214875128595642,0.0190104941599517
0.0940940940940941,622.0870550187096,332.0411836014055,1700.0,1507.4351629684304,23.294647453313086,5.382800397072602,0.8180470582299492,0.0190104941599517
0.09509509509509509,622.0583674943255,332.0411836014055,1700.0,1507.448985002444,23.295608059133144,5.382973010870581,0.8145864771536108,0.0190104941599517
0.0960960960960961,622.0297661493836,332.0411836014055,1700.0,1507.4627648794985,23.296565765785886,5.383145102133993,0.8111062195949019,0.0190104941599517
0.0970970970970971,622.0012508934856,332.0411836014055,1700.0,1507.4765026488712,23.297520576415998,5.383316671442266,0.80760673634852,0.0190104941599517
0.0980980980980981,621.9728216363596,332.0411836014055,1700.0,1507.4901983597538,23.29847249416344,5.383487719373916,0.8040884789435082,0.0190104941599517
0.0990990990990991,621.9444782878601,332.0411836014055,1700.0,1507.503852061251,23.299421522163453,5.383658246506544,0.800551899547539,0.0190104941599517
0.10010010010010009,621.9162207579673,332.0411836014055,1700.0,1507.517463802383,23.300367663546627,5.383828253416853,0.7969974508715092,0.0190104941599517
0.1011011011011011,621.8880489567867,332.0411836014055,1700.0,1507.5310336320836,23.30131092143886,5.383997740680636,0.7934255860744719,0.0190104941599517
0.1021021021021021,621.8599627945504,332.0411836014055,1700.0,1507.5445615992012,23.30225129896136,5.38416670887278,0.789836758668936,0.0190104941599517
0.1031031031031031,621.8319621816147,332.0411836014055,1700.0,1507.5580477525,23.303188799230753,5.384335158567285,0.7862314224265574,0.0190104941599517
0.1041041041041041,621.8040470284617,332.0411836014055,1700.0,1507.5714921406575,23.304123425358885,5.384503090337224,0.7826100312842492,0.0190104941599517
0.10510510510510511,621.7762172456979,332.0411836014055,1700.0,1507.584894812268,23.305055180453074,5.384670504754801,0.7789730392507394,0.0190104941599517
0.1061061061061061,621.7484727440547,332.0411836014055,1700.0,1507.59825581584,23.30598406761593,5.384837402391302,0.7753209003136001,0.0190104941599517
0.10710710710710711,621.720813434388,332.0411836014055,1700.0,1507.611575199798,23.306910089945465,5.385003783817125,0.771654068346776,0.0190104941599517
0.10810810810810811,621.6932392276774,332.0411836014055,1700.0,1507.6248530124822,23.30783325053509,5.385169649601785,0.7679729970186356,0.0190104941599517
0.1091091091091091,621.665750035027,332.0411836014055,1700.0,1507.6380893021483,23.30875355247357,5.3853350003138925,0.7642781397005731,0.0190104941599517
0.11011011011011011,621.6383457676644,332.0411836014055,1700.0,1507.6512841169686,23.309670998845064,5.3854998365211655,0.7605699493761835,0.0190104941599517
0.1111111111111111,621.611026336941,332.0411836014055,1700.0,1507.664437505031,23.31058559272915,5.385664158790444,0.7568488785510372,0.0190104941599517
0.11211211211211211,621.5837916543311,332.0411836014055,1700.0,1507.6775495143402,23.31149733720085,5.385827967687683,0.7531153791630777,0.0190104941599517
0.11311311311311312,621.5566416314327,332.0411836014055,1700.0,1507.6906201928173,23.312406235330556,5.3859912637779415,0.7493699024936666,0.0190104941599517
0.11411411411411411,621.5295761799662,332.0411836014055,1700.0,1507.7036495883003,23.313312290184122,5.386154047625402,0.7456128990792992,0.0190104941599517
0.11511511511511512,621.502595211775,332.0411836014055,1700.0,1507.7166377485437,23.314215504822815,5.386316319793365,0.7418448186240135,0.0190104941599517
0.11611611611611611,621.4756986388247,332.0411836014055,1700.0,1507.7295847212195,23.315115882303356,5.386478080844247,0.7380661099125164,0.0190104941599517
0.11711711711711711,621.4488863732035,332.0411836014055,1700.0,1507.742490553917,23.316013425677962,5.386639331339598,0.7342772207240498,0.0190104941599517
0.11811811811811812,621.4221583271217,332.0411836014055,1700.0,1507.7553552941422,23.316908137994226,5.3868000718400735,0.7304785977470157,0.0190104941599517
0.11911911911911911,621.3955144129109,332.0411836014055,1700.0,1507.7681789893195,23.3178000222953,5.386960302905472,0.7266706864943869,0.0190104941599517
0.12012012012012012,621.3689545430249,332.0411836014055,1700.0,1507.7809616867908,23.318689081619752,5.387120025094702,0.7228539312199189,0.0190104941599517
0.12112112112112113,621.3424786300386,332.0411836014055,1700.0,1507.7937034338158,23.31957531900166,5.387279238965815,0.7190287748351887,0.0190104941599517
0.12212212212212212,621.3160865866483,332.0411836014055,1700.0,1507.8064042775725,23.320458737470588,5.3874379450759795,0.7151956588274776,0.0190104941599517
0.12312312312312312,621.2897783256714,332.0411836014055,1700.0,1507.819064265157,23.321339340051622,5.387596143981509,0.7113550231785201,0.0190104941599517
0.12412412412412413,621.2635537600457,332.0411836014055,1700.0,1507.831683443584,23.32221712976535,5.387753836237841,0.7075073062841363,0.0190104941599517
0.12512512512512514,621.2374128028297,332.0411836014055,1700.0,1507.844261859787,23.323092109627833,5.3879110223995434,0.7036529448747696,0.0190104941599517
0.12612612612612611,621.2113553672026,332.0411836014055,1700.0,1507.8567995606177,23.323964282650756,5.38806770302034,0.6997923739369458,0.0190104941599517
0.12712712712712712,621.1853813664635,332.0411836014055,1700.0,1507.8692965928471,23.324833651841214,5.388223878653066,0.695926026635672,0.0190104941599517
0.12812812812812813,621.1594907140317,332.0411836014055,1700.0,1507.8817530031656,23.325700220201952,5.388379549849718,0.6920543342377967,0.0190104941599517
0.12912912912912913,621.1336833234457,332.0411836014055,1700.0,1507.8941688381826,23.326563990731213,5.388534717161424,0.688177726036343,0.0190104941599517
0.13013013013013014,621.1079591083641,332.0411836014055,1700.0,1507.9065441444268,23.327424966422804,5.388689381138459,0.6842966292758351,0.0190104941599517
